UserID,Birthday,IsSubscribed,SubscribeDate,GenderFinal,IsVIP,HasUsedWishlist,IsUsingMultipleDevices,SK_GeoCountry
954802,,Yes,2011-12-20 15:28:04.870,N/D,Not VIP,No,No,55
3768516,,No,,Women,Not VIP,No,No,216
367892,,Yes,2011-04-07 18:14:20.440,Women,Not VIP,Yes,No,216
4656874,,No,,N/D,Not VIP,No,No,13
4659357,,No,,Men,Not VIP,No,No,215
2013411,,Yes,2012-05-22 17:30:57.187,Men,Not VIP,No,No,29
2024792,,Yes,2012-05-22 17:30:57.187,N/D,Not VIP,No,No,216
2024843,,Yes,2012-05-22 17:30:57.187,Men,Not VIP,No,No,216
4199971,,No,,N/D,Not VIP,Yes,No,37
2768615,,No,,Women,Not VIP,No,No,216
4661397,,No,,N/D,Not VIP,Yes,No,104769
2107758,,No,2012-02-21 20:25:44.510,Women,Not VIP,No,No,216
2108440,,Yes,2012-06-05 14:56:30.743,Women,Not VIP,Yes,No,216
3771275,,Yes,2014-02-12 22:40:39.067,Women,Not VIP,Yes,No,216
3755292,,No,,N/D,Not VIP,No,No,216
3768009,,Yes,2012-11-04 15:40:39.297,N/D,Not VIP,Yes,No,216
4620445,,Yes,2012-11-21 03:49:01.810,N/D,Not VIP,Yes,Yes,109
4603186,,No,,Men,Not VIP,No,No,215
4626986,,No,,Women,Not VIP,No,No,106
4192635,,No,,Men,Not VIP,No,Yes,216
4674066,,No,,Women,Not VIP,No,No,215
3302090,1983-10-30,Yes,2013-09-25 11:31:55.500,Women,Not VIP,Yes,Yes,169
4664198,,No,,Women,Not VIP,No,No,215
4668831,,No,,Women,Not VIP,No,No,13
2809181,,Yes,2012-07-31 15:14:55.967,Women,Not VIP,No,No,216
2814130,,No,,Women,Not VIP,No,No,216
2036105,,Yes,2012-05-23 15:30:11.823,Women,Not VIP,No,No,216
2052568,,Yes,2012-05-01 15:04:53.460,Women,Not VIP,No,No,216
2052817,,No,2012-05-29 19:44:49.540,Women,Not VIP,No,No,216
2053572,,Yes,2011-04-29 18:09:59.773,Women,Not VIP,Yes,Yes,216
1100397,,Yes,2012-02-21 20:25:42.803,N/D,Not VIP,No,No,70
1104816,,Yes,2012-01-11 23:59:57.143,Women,Not VIP,Yes,No,216
4624563,,No,,Women,Not VIP,No,No,77
2900768,,Yes,2012-12-20 22:37:18.230,Women,Not VIP,Yes,No,13
2813214,,Yes,2015-08-06 00:50:29.847,Women,Not VIP,No,No,216
1096576,,Yes,2012-02-21 20:25:42.803,Men,Not VIP,No,No,37
4662347,1986-08-18,Yes,2014-11-27 12:37:26.893,Men,Not VIP,Yes,Yes,109
363493,1976-06-30,Yes,2011-04-14 16:15:18.847,Women,Not VIP,Yes,No,29
4672831,,Yes,2014-10-04 06:11:11.243,N/D,Not VIP,No,No,793456
4675271,,No,,N/D,Not VIP,No,No,110
4710872,,Yes,2014-02-27 14:01:51.387,Men,Not VIP,No,No,215
3200057,1990-11-29,Yes,2013-11-19 03:45:29.523,Women,VIP,Yes,Yes,93
4171110,1989-07-29,Yes,2012-04-16 18:11:49.067,Men,Not VIP,No,Yes,214
4690152,,Yes,2013-04-29 15:07:09.780,N/D,Not VIP,No,Yes,218
4707651,1963-12-08,Yes,2012-12-23 02:39:59.500,Women,Not VIP,Yes,No,198
2794589,,Yes,2010-01-06 17:50:47.030,Women,Not VIP,Yes,No,216
2801239,,Yes,2015-07-16 01:27:15.627,Women,Not VIP,Yes,Yes,216
4710043,,No,,N/D,Not VIP,Yes,No,109
4515407,,Yes,2012-12-19 12:39:53.543,Women,Not VIP,Yes,No,344835
2797577,,No,,Women,Not VIP,No,No,216
2797743,,No,,Women,Not VIP,Yes,No,216
4316584,,Yes,2011-10-13 16:39:32.533,Women,Not VIP,No,No,196
4706902,1986-07-11,Yes,2012-12-24 05:47:32.153,Women,Not VIP,No,No,103
4656029,,No,,N/D,Not VIP,No,No,215
2811188,,Yes,2015-07-22 21:44:22.287,Women,Not VIP,No,Yes,216
4687188,1977-07-16,No,,Men,Not VIP,Yes,No,93
2798723,,No,,Women,Not VIP,Yes,No,216
1095491,,Yes,2012-02-21 20:25:42.803,N/D,Not VIP,No,No,70
1097849,,Yes,2012-02-21 20:25:42.803,Women,Not VIP,Yes,Yes,216
1102575,,Yes,2012-02-21 20:25:42.803,N/D,Not VIP,No,No,216
1104167,,No,2012-02-21 20:25:42.803,Men,Not VIP,No,No,216
1113944,,Yes,2012-02-21 20:25:42.803,Women,Not VIP,Yes,No,216
1105703,,Yes,2012-02-21 20:25:42.803,Women,Not VIP,No,Yes,216
1115038,,Yes,2012-02-21 20:25:42.803,N/D,Not VIP,No,No,70
1115945,,Yes,2012-02-21 20:25:42.803,N/D,Not VIP,Yes,Yes,216
1128170,,Yes,2012-02-21 20:25:42.803,Men,Not VIP,Yes,No,216
1118082,,Yes,2012-02-21 20:25:42.803,N/D,Not VIP,No,No,216
1118250,,Yes,2012-02-21 20:25:42.803,Men,Not VIP,No,No,29
1101383,,Yes,2012-02-21 20:25:42.803,Women,Not VIP,No,No,216
1108335,,Yes,2012-02-21 20:25:42.803,Women,Not VIP,No,No,216
1123109,,Yes,2012-02-21 20:25:42.803,N/D,Not VIP,No,No,70
1136388,,Yes,2012-02-21 20:25:42.803,N/D,Not VIP,No,No,216
1104779,,Yes,2012-02-21 20:25:42.803,Women,Not VIP,No,No,216
1105080,,Yes,2012-02-21 20:25:42.803,N/D,Not VIP,Yes,No,216
1131434,,Yes,2012-02-21 20:25:42.803,Men,Not VIP,No,No,216
1138603,,Yes,2012-02-21 20:25:42.803,N/D,Not VIP,No,No,70
1142416,,Yes,2012-02-21 20:25:42.803,Men,Not VIP,No,No,216
1143134,,Yes,2012-02-21 20:25:42.803,Women,Not VIP,No,No,216
1106045,,Yes,2012-02-21 20:25:42.803,Women,Not VIP,No,No,216
1116105,,Yes,2012-02-21 20:25:42.803,Men,Not VIP,No,No,216
1118722,,Yes,2012-02-21 20:25:42.803,Women,Not VIP,Yes,Yes,37
1122555,,Yes,2012-02-21 20:25:42.803,N/D,Not VIP,No,No,216
1126365,,Yes,2012-02-21 20:25:42.803,Women,Not VIP,Yes,No,216
2776537,,No,,Men,Not VIP,No,No,37
2777388,,No,,N/D,Not VIP,No,No,70
2784672,,No,,Women,Not VIP,No,No,29
1138426,,Yes,2011-10-30 02:40:54.527,Women,Not VIP,Yes,No,29
4745785,,No,,Men,Not VIP,No,No,77
898252,,Yes,2011-12-09 10:09:06.900,Women,Not VIP,No,No,215
4755879,,No,,Women,Not VIP,No,No,215
4764778,,No,,Women,Not VIP,Yes,Yes,215
4768079,,Yes,2012-11-12 16:11:47.453,Women,Not VIP,No,No,69
3828581,,Yes,2012-11-03 14:43:22.130,N/D,Not VIP,Yes,No,109
4734717,,No,,Men,Not VIP,No,No,13
4738627,1977-06-02,No,,Men,Not VIP,Yes,No,104768
4616001,1968-01-01,No,,Women,Not VIP,Yes,No,93
4738888,,No,,Men,Not VIP,Yes,No,215
4754749,,Yes,2009-10-05 15:58:13.200,Men,Not VIP,No,No,215
840660,,Yes,2011-11-28 22:26:17.513,Women,Not VIP,No,No,13
1207023,,Yes,2012-02-12 00:39:06.153,Women,Not VIP,No,No,103
1177582,,Yes,2012-02-21 20:25:42.803,Women,Not VIP,Yes,No,216
1181819,,Yes,2012-02-21 20:25:42.803,N/D,Not VIP,No,No,216
1184493,,Yes,2012-02-21 20:25:42.803,N/D,VIP,Yes,Yes,215
1198666,,Yes,2012-02-21 20:25:42.803,N/D,Not VIP,Yes,No,164
1181028,,Yes,2012-02-21 20:25:42.803,N/D,Not VIP,Yes,No,216
1185448,,Yes,2012-01-22 23:48:21.640,N/D,Not VIP,Yes,No,29
1197066,,Yes,2012-02-21 20:25:42.803,N/D,Not VIP,Yes,No,216
1200473,,Yes,2012-02-21 20:25:42.803,Men,Not VIP,No,No,216
1206558,,Yes,2012-02-21 20:25:42.803,N/D,Not VIP,No,No,216
1180767,,Yes,2010-03-05 18:39:32.510,N/D,Not VIP,Yes,No,216
1183180,,Yes,2012-02-21 20:25:42.803,N/D,Not VIP,No,No,70
1184677,,Yes,2012-02-21 20:25:42.803,Women,Not VIP,Yes,No,216
4695108,,Yes,2012-12-24 00:16:27.680,Women,Not VIP,Yes,No,215
1146971,,Yes,2012-02-21 20:25:42.803,Women,Not VIP,No,No,215
2833894,,No,,N/D,Not VIP,No,No,103
2115071,1986-06-04,Yes,2011-11-17 21:09:42.350,Women,Not VIP,Yes,No,70
3777176,,Yes,2013-11-02 09:57:11.190,Women,Not VIP,Yes,Yes,29
3777678,,No,,Women,Not VIP,No,No,216
2822974,,No,,Women,Not VIP,No,No,216
2824648,,No,,Men,Not VIP,No,No,216
3769895,,No,,Women,Not VIP,No,No,216
4187112,,No,,N/D,Not VIP,No,No,216
1199018,,Yes,2012-02-21 20:25:42.803,Women,Not VIP,Yes,No,197
1182138,,Yes,2012-02-21 20:25:42.803,Men,Not VIP,Yes,No,216
1127036,,Yes,2012-02-21 20:25:42.803,N/D,Not VIP,No,No,216
1128965,,Yes,2012-02-21 20:25:42.803,Women,Not VIP,No,No,216
1183860,,Yes,2012-02-21 20:25:42.803,Women,Not VIP,No,No,70
1213161,1947-01-20,No,,Women,Not VIP,Yes,Yes,216
1213225,,Yes,2012-02-21 20:25:42.803,Women,Not VIP,No,No,216
4185813,,No,,Women,Not VIP,No,No,216
1144026,,Yes,2012-02-21 20:25:42.803,N/D,Not VIP,No,No,216
1146151,,Yes,2012-02-21 20:25:42.803,N/D,Not VIP,No,No,29
1147321,1980-09-05,Yes,2011-02-17 21:16:36.137,Women,Not VIP,Yes,No,29
2833682,,Yes,2012-08-14 05:55:32.863,N/D,Not VIP,No,No,216
2833817,,No,,N/D,Not VIP,Yes,No,37
1151351,,Yes,2011-11-12 19:10:26.980,Women,Not VIP,No,No,29
1151521,,Yes,2012-02-21 20:25:42.803,Men,Not VIP,No,No,216
1152564,,Yes,2012-02-21 20:25:42.803,N/D,Not VIP,No,No,70
1164664,,Yes,2012-02-21 20:25:42.803,N/D,Not VIP,Yes,No,216
2824062,,No,,N/D,Not VIP,Yes,No,29
2845379,,No,,Women,Not VIP,No,No,29
1146013,,Yes,2012-02-21 20:25:42.803,Women,Not VIP,Yes,No,216
1149582,,Yes,2012-02-21 20:25:42.803,N/D,Not VIP,No,No,216
1166701,,Yes,2012-02-21 20:25:42.803,N/D,Not VIP,No,No,37
1170906,,Yes,2012-02-21 20:25:42.803,N/D,Not VIP,No,No,216
1159053,,Yes,2012-02-21 20:25:42.803,N/D,Not VIP,Yes,Yes,216
1164535,,Yes,2011-09-06 19:24:27.727,N/D,Not VIP,No,No,70
1169172,,Yes,2012-02-21 20:25:42.803,Women,Not VIP,Yes,Yes,216
1170608,,No,2012-02-21 20:25:42.803,N/D,Not VIP,No,No,216
1172565,,Yes,2012-02-21 20:25:42.803,N/D,Not VIP,Yes,No,216
1158496,,Yes,2012-02-21 20:25:42.803,Women,Not VIP,No,No,216
1165316,,Yes,2011-12-09 10:09:07.790,Women,Not VIP,No,No,216
1172327,,Yes,2012-02-21 20:25:42.803,N/D,Not VIP,No,No,216
1136719,1990-12-16,Yes,2011-03-08 17:31:00.180,Women,Not VIP,Yes,No,216
1143750,1977-05-12,Yes,2012-02-21 20:25:42.803,Men,Not VIP,Yes,No,216
1154528,,No,,Women,Not VIP,No,No,29
4672816,,Yes,2012-12-21 09:28:49.300,Men,Not VIP,No,No,181
4671246,,Yes,2012-12-21 05:46:44.533,N/D,Not VIP,Yes,No,109
2111730,1990-09-11,Yes,2012-06-05 14:56:30.743,Men,Not VIP,Yes,Yes,216
1173177,,Yes,2012-02-21 20:25:42.803,Women,Not VIP,Yes,No,216
2807632,,No,,Women,Not VIP,Yes,No,29
1167365,,Yes,2012-02-21 20:25:42.803,Men,Not VIP,No,No,70
2807203,,Yes,2015-07-03 21:09:57.873,Women,Not VIP,No,No,216
2807775,,No,,Women,Not VIP,No,No,216
2805786,,Yes,2012-12-19 12:39:52.173,Men,Not VIP,No,No,216
4754342,,No,,Men,Not VIP,No,No,215
1204809,,Yes,2012-02-21 20:25:42.803,N/D,Not VIP,No,No,216
1204923,,Yes,2012-02-21 20:25:42.803,Women,Not VIP,No,No,216
2816032,,No,,Women,Not VIP,No,No,216
1200748,,Yes,2012-02-21 20:25:42.803,Men,Not VIP,No,No,216
4792075,,No,,Women,Not VIP,No,No,215
2818664,1976-03-21,Yes,2012-08-12 12:40:03.197,Women,Not VIP,Yes,Yes,29
4788994,,No,,Men,Not VIP,Yes,No,77
1103983,,Yes,2012-02-21 20:25:42.803,N/D,Not VIP,No,No,70
1105608,,Yes,2012-02-21 20:25:42.803,N/D,Not VIP,No,No,216
1186676,,Yes,2012-02-21 20:25:42.803,Women,Not VIP,No,No,216
1189716,,Yes,2012-02-21 20:25:42.803,Women,Not VIP,Yes,No,216
1206930,,Yes,2012-02-21 20:25:42.803,Women,Not VIP,Yes,No,216
1212167,,Yes,2012-02-21 20:25:42.803,N/D,Not VIP,No,No,37
2819139,,No,,Women,Not VIP,No,No,216
1205407,,Yes,2012-02-21 20:25:42.803,Men,Not VIP,Yes,No,216
1206261,,Yes,2012-02-21 20:25:42.803,Women,Not VIP,No,No,216
1206922,,Yes,2012-01-26 04:13:40.713,Women,Not VIP,Yes,No,216
1230622,,Yes,2012-02-21 20:25:42.803,Men,Not VIP,Yes,No,197
1034703,1981-02-07,Yes,2012-01-04 16:49:50.980,Women,Not VIP,No,No,182
2836347,,No,,Women,Not VIP,No,No,216
2833919,,No,,N/D,Not VIP,No,No,216
2837828,,No,,Women,Not VIP,No,No,216
2840718,,Yes,2011-11-21 14:17:51.807,Women,Not VIP,No,No,29
2849727,,No,,N/D,Not VIP,No,Yes,216
1230185,,Yes,2012-02-21 20:25:42.803,N/D,Not VIP,No,No,109
2851663,,Yes,2012-08-15 22:01:30.500,Women,Not VIP,No,No,37
2854644,,Yes,2012-07-03 15:23:25.320,Women,Not VIP,No,No,216
2843942,,No,,N/D,Not VIP,No,No,29
2848479,,No,,Women,Not VIP,No,No,216
364323,,Yes,2011-04-14 16:15:18.847,Women,Not VIP,Yes,No,216
2844661,,No,,Women,Not VIP,No,No,216
2852922,,No,,N/D,Not VIP,No,No,216
2862239,,No,,N/D,Not VIP,No,Yes,216
377572,,Yes,2011-05-05 18:13:11.380,Women,Not VIP,Yes,No,37
2868867,,No,,Women,Not VIP,No,No,216
1048708,,Yes,2012-01-04 16:49:50.980,Men,Not VIP,No,No,103
1050212,1989-07-23,Yes,2012-01-06 16:48:56.503,Men,Not VIP,Yes,No,55
2860238,,Yes,2012-08-16 19:15:22.723,Women,Not VIP,No,No,29
2870851,,No,,Women,Not VIP,No,No,216
2862538,,Yes,2011-10-25 01:27:44.193,Women,Not VIP,No,No,29
2803024,,No,,Men,Not VIP,No,No,216
1213118,,Yes,2012-02-21 20:25:42.803,N/D,Not VIP,No,No,215
1015080,,Yes,2011-10-13 16:39:37.637,Women,Not VIP,Yes,Yes,13
2828675,,No,,Women,Not VIP,No,No,216
2847634,,Yes,2012-02-21 20:25:44.510,Women,Not VIP,No,No,216
2852682,,Yes,2015-02-13 07:17:59.563,Men,Not VIP,No,No,216
1254226,,Yes,2012-02-21 20:25:42.803,Women,Not VIP,No,No,215
1064522,1980-01-25,Yes,2012-01-06 18:51:12.993,Women,Not VIP,Yes,No,146
1058859,,Yes,2012-01-06 16:48:56.503,Men,Not VIP,No,No,215
1258703,,Yes,2012-02-21 20:25:42.803,Women,Not VIP,Yes,No,197
1195771,,Yes,2012-02-21 20:25:42.803,N/D,Not VIP,Yes,No,77
1121065,,Yes,2012-02-21 20:25:42.803,Women,Not VIP,No,No,216
1135152,1954-07-18,Yes,2012-01-12 21:35:57.500,Women,Not VIP,Yes,Yes,29
1163232,,Yes,2011-10-25 18:50:49.380,Women,Not VIP,No,No,216
4806727,1981-07-08,Yes,2015-03-23 10:09:52.277,Women,Not VIP,Yes,No,109
4787582,,No,,Men,Not VIP,No,No,216
4796460,,No,,N/D,Not VIP,No,No,55
4790950,,Yes,2010-08-02 10:26:00.897,Women,Not VIP,Yes,Yes,215
3502554,1987-08-21,Yes,2012-12-29 05:24:00.967,Men,Not VIP,Yes,Yes,104768
4771489,,No,,Women,Not VIP,Yes,No,215
4394832,,No,,N/D,Not VIP,No,Yes,109
2815233,,No,,Women,Not VIP,No,No,29
2896208,,Yes,2010-09-02 11:17:54.667,Women,Not VIP,Yes,Yes,216
4800908,,Yes,2012-12-28 08:48:14.780,Men,Not VIP,No,No,146
95394,,Yes,2010-01-25 17:09:57.247,Women,Not VIP,No,No,215
4805096,,No,,Women,Not VIP,No,No,55
4802271,,No,,Women,Not VIP,Yes,No,103
2883945,,No,,Women,Not VIP,No,No,216
4804905,,No,,Men,Not VIP,No,No,215
2891672,,Yes,2012-08-20 09:02:09.780,N/D,Not VIP,No,No,216
2889742,,No,,Women,Not VIP,No,No,216
2896817,,No,,Women,Not VIP,Yes,No,70
4790567,,No,,Women,Not VIP,No,No,215
4800134,,Yes,2014-12-30 04:08:38.680,N/D,Not VIP,Yes,No,344835
4802306,,No,,Women,Not VIP,Yes,No,106
3783732,,Yes,2012-12-27 19:50:10.947,N/D,Not VIP,Yes,Yes,215
4784719,,No,,Women,Not VIP,No,No,181
4789509,,Yes,2012-12-27 18:24:09.560,Men,Not VIP,No,No,215
4801141,,No,,Women,Not VIP,No,No,177
4792300,,Yes,2013-06-25 17:23:59.830,Women,Not VIP,No,Yes,15
2906161,,No,,N/D,Not VIP,No,No,216
4215426,,No,,Women,Not VIP,No,No,216
4215449,,Yes,2014-12-09 17:50:09.337,Women,Not VIP,No,Yes,37
4230757,,Yes,2015-03-28 19:32:34.800,N/D,Not VIP,No,No,216
4767093,,No,,Women,Not VIP,No,No,215
4781912,,No,,Women,Not VIP,No,No,13
2889229,,Yes,2013-06-25 17:21:38.040,Men,Not VIP,Yes,Yes,216
4737926,,No,,N/D,Not VIP,No,Yes,98
4784253,,No,,N/D,Not VIP,Yes,No,215
4753412,,No,,Women,Not VIP,No,No,93
4754765,1977-10-18,No,,Women,Not VIP,No,Yes,181
4760867,,No,,Men,Not VIP,No,No,93
1913417,,Yes,2012-05-08 15:06:28.760,N/D,Not VIP,No,No,109
4783045,,No,,Women,Not VIP,No,No,106
1228729,,Yes,2012-02-21 20:25:42.803,N/D,Not VIP,No,No,597577
1186877,1993-09-09,No,,Men,Not VIP,Yes,Yes,29
1191978,,Yes,2012-02-21 20:25:42.803,Women,Not VIP,No,No,216
86036,,Yes,2010-01-11 12:52:35.937,Women,Not VIP,Yes,Yes,98
4120191,,Yes,2012-12-28 10:09:57.783,N/D,Not VIP,No,No,215
4790395,,No,,Men,Not VIP,No,No,215
2843477,,No,,Women,Not VIP,No,No,216
2886758,,Yes,2012-08-20 04:54:21.327,Men,Not VIP,No,No,216
4664180,,No,,Men,Not VIP,No,No,215
4812252,,No,,Women,Not VIP,No,No,103
4824480,,No,,N/D,Not VIP,No,Yes,215
4239252,1983-07-16,Yes,2012-11-26 20:59:30.110,Men,Not VIP,Yes,No,37
4819508,,No,,N/D,Not VIP,No,No,77
4808744,,No,,N/D,Not VIP,Yes,No,198
1201985,,Yes,2012-02-21 20:25:42.803,N/D,Not VIP,No,No,70
1210994,,Yes,2012-02-21 20:25:42.803,Men,Not VIP,No,No,216
1214138,,Yes,2011-11-16 01:28:33.540,Women,Not VIP,Yes,No,29
2824516,,Yes,2012-08-13 05:11:54.463,Women,Not VIP,Yes,No,216
2906412,,No,,Women,Not VIP,No,No,29
4211999,,No,,Women,Not VIP,Yes,No,216
4224256,,Yes,2013-06-25 17:21:36.860,N/D,Not VIP,No,No,216
4859282,,No,,Men,Not VIP,No,No,215
4226727,,Yes,2012-12-19 12:39:48.803,Women,Not VIP,Yes,No,216
4708628,1978-08-01,Yes,2012-12-23 14:34:31.383,Men,Not VIP,Yes,No,109
4861199,,No,,Women,Not VIP,Yes,Yes,77
4812826,,No,,Men,Not VIP,Yes,No,14
2830349,,No,,Men,Not VIP,No,No,29
2840626,1989-03-29,No,,Women,Not VIP,Yes,No,216
4221254,,No,,Men,Not VIP,No,No,37
1260624,,Yes,2012-02-21 20:25:42.803,Men,Not VIP,No,No,93
1262746,,Yes,2012-02-02 20:16:39.660,Women,Not VIP,Yes,No,164
2059478,,Yes,2012-05-29 19:44:49.540,Women,Not VIP,Yes,No,96
4813911,,No,,N/D,Not VIP,No,No,97
4809950,,No,,N/D,Not VIP,Yes,No,109
4813126,,No,,N/D,Not VIP,No,No,215
2889086,,No,,Women,Not VIP,No,No,216
4215048,,No,,N/D,Not VIP,No,No,216
4865028,,No,,Men,Not VIP,No,No,215
4863815,,Yes,2012-06-05 14:56:32.717,Women,Not VIP,Yes,Yes,215
4859149,,No,,Men,Not VIP,No,Yes,181
1254941,,Yes,2012-02-21 20:25:42.803,Women,Not VIP,Yes,No,80
1052773,,Yes,2012-01-06 16:48:56.503,Women,Not VIP,No,No,215
1209977,,Yes,2012-02-21 20:25:42.803,Women,Not VIP,No,No,215
1264151,,Yes,2011-12-09 10:09:07.790,Men,Not VIP,Yes,Yes,197
891263,,Yes,2011-12-09 10:09:06.900,Women,Not VIP,No,No,215
1090255,,Yes,2012-01-10 06:58:39.057,Men,Not VIP,No,No,793456
1090505,,Yes,2012-01-10 15:57:35.180,Women,Not VIP,No,No,103
1293915,,Yes,2012-02-07 07:42:12.753,Men,Not VIP,No,No,103
908220,,Yes,2011-12-11 11:37:08.367,Women,Not VIP,No,No,80
1099901,,Yes,2012-02-21 20:25:42.803,N/D,Not VIP,No,No,103
1100246,,Yes,2012-02-21 20:25:42.803,Men,Not VIP,No,No,13
4758784,,Yes,2011-05-24 18:30:28.283,Women,Not VIP,Yes,No,104770
1086268,,Yes,2012-01-10 15:57:35.180,N/D,Not VIP,Yes,No,197
1332534,,Yes,2012-02-21 20:25:42.803,N/D,Not VIP,No,No,215
1131457,,Yes,2012-02-21 20:25:42.803,N/D,Not VIP,No,No,215
1233956,,Yes,2012-02-21 20:25:42.803,N/D,Not VIP,No,No,101
1044908,,Yes,2012-01-04 16:49:50.980,Women,Not VIP,No,No,13
1093666,1973-08-08,Yes,2012-01-10 15:57:35.180,Women,Not VIP,Yes,Yes,69
1128320,,Yes,2011-07-19 22:41:55.587,N/D,Not VIP,Yes,No,13
1101344,,Yes,2012-02-21 20:25:42.803,N/D,Not VIP,Yes,No,104768
4814365,,No,,Women,Not VIP,No,No,215
1305250,,Yes,2012-02-09 08:42:48.450,Women,Not VIP,No,No,101
1128595,,Yes,2012-02-21 20:25:42.803,Women,Not VIP,Yes,Yes,13
1340125,,Yes,2012-02-21 20:25:42.803,N/D,Not VIP,No,No,197
1299296,,Yes,2012-02-21 20:25:42.803,N/D,Not VIP,Yes,No,14
1299344,,Yes,2012-02-21 20:25:42.803,N/D,Not VIP,Yes,No,146
1101184,,Yes,2012-02-21 20:25:42.803,Women,Not VIP,No,No,21
1107248,,Yes,2012-02-21 20:25:42.803,Women,Not VIP,No,No,93
1370722,,Yes,2012-02-21 20:25:42.803,N/D,Not VIP,No,No,186
1025435,,Yes,2012-01-04 16:49:50.980,Men,Not VIP,No,No,167
1058993,,Yes,2012-01-06 16:48:56.503,Women,Not VIP,Yes,No,93
1259362,,Yes,2012-02-02 11:35:02.507,Women,Not VIP,No,No,215
1111911,1985-12-07,Yes,2013-12-11 17:53:42.050,Men,Not VIP,No,No,215
1374036,,Yes,2012-02-21 20:25:42.803,Women,Not VIP,No,No,77
4817678,,No,,Women,Not VIP,Yes,No,177
1343905,,Yes,2011-11-15 20:23:28.160,N/D,Not VIP,Yes,No,80
1363868,,Yes,2012-02-21 20:25:42.803,Men,Not VIP,Yes,No,103
4861283,,No,,N/D,Not VIP,No,No,211
384847,,Yes,2011-05-17 17:52:22.177,Men,Not VIP,Yes,No,216
1124424,,Yes,2012-02-21 20:25:42.803,Men,Not VIP,No,No,103
1318675,,Yes,2012-02-21 20:25:42.803,Men,Not VIP,No,No,215
4202197,,No,,Men,Not VIP,No,No,216
4220790,,Yes,2012-11-26 00:44:22.970,N/D,Not VIP,No,No,216
4861201,,No,,Women,Not VIP,No,No,215
1139520,,Yes,2012-02-21 20:25:42.803,Women,Not VIP,Yes,No,104768
1080961,,Yes,2012-01-10 15:57:35.180,Women,Not VIP,No,No,13
1280105,,Yes,2012-02-21 20:25:42.803,N/D,Not VIP,No,No,106
1393985,,Yes,2012-02-21 19:18:34.350,Men,Not VIP,No,No,215
1278706,,Yes,2012-02-21 20:25:42.803,Women,Not VIP,No,No,13
1279005,,Yes,2012-02-21 20:25:42.803,Women,Not VIP,No,No,13
1387777,,Yes,2012-02-21 20:25:42.803,Women,Not VIP,Yes,No,215
1077355,,Yes,2010-07-19 11:14:48.953,Women,Not VIP,Yes,No,13
1079828,,Yes,2012-01-10 15:57:35.180,Women,Not VIP,No,No,215
4241336,,No,,Women,Not VIP,No,No,37
3968449,,No,,N/D,Not VIP,No,No,216
3969460,,No,,N/D,Not VIP,Yes,No,216
3972189,,No,,N/D,Not VIP,No,No,216
1097085,,Yes,2012-02-21 20:25:42.803,N/D,Not VIP,Yes,Yes,13
396271,,Yes,2011-05-31 22:22:12.653,Women,Not VIP,Yes,No,216
1391454,,Yes,2012-01-10 15:57:36.787,Women,Not VIP,Yes,No,93
1393996,1993-11-28,Yes,2012-02-21 20:25:42.803,Women,Not VIP,Yes,No,167
1394496,,Yes,2012-02-21 20:25:42.803,Men,Not VIP,No,No,215
1157723,,Yes,2012-02-21 20:25:42.803,Men,Not VIP,Yes,No,215
4242691,,No,,Men,Not VIP,No,No,216
3954678,,No,,N/D,Not VIP,Yes,No,37
3971279,1994-04-03,Yes,2012-11-14 04:47:39.337,Women,Not VIP,Yes,No,216
1338213,,Yes,2012-02-21 20:25:42.803,Women,Not VIP,No,No,54
96445,,Yes,2010-01-25 17:09:57.247,Women,Not VIP,Yes,No,13
1476788,,Yes,2012-03-07 15:37:40.700,Men,Not VIP,No,No,104769
1422859,,Yes,2012-02-28 15:40:32.187,N/D,Not VIP,No,No,215
3337926,,Yes,2011-10-06 19:54:00.770,N/D,Not VIP,No,No,216
3337937,,No,,Women,Not VIP,No,Yes,216
3339773,,No,,Women,Not VIP,No,No,37
1479629,,Yes,2012-03-07 15:37:40.700,Women,Not VIP,No,No,196
4243871,,No,,Men,Not VIP,No,No,216
1427285,,Yes,2012-02-26 18:48:05.607,N/D,Not VIP,No,No,215
3326787,,No,,Men,Not VIP,No,No,216
3969214,,No,,Women,Not VIP,No,No,37
3331097,1977-05-01,No,,Women,Not VIP,No,Yes,70
3329222,,Yes,2013-01-23 17:15:56.700,N/D,Not VIP,Yes,No,70
1305948,,Yes,2012-02-21 20:25:42.803,Women,Not VIP,Yes,No,215
1316993,,Yes,2012-02-21 20:25:42.803,N/D,Not VIP,No,No,103
3335071,,No,,N/D,Not VIP,No,No,216
3337174,,Yes,2013-08-14 18:22:54.250,Women,Not VIP,No,No,216
3347413,1975-03-17,No,,Women,Not VIP,Yes,No,37
3348656,,No,,N/D,Not VIP,Yes,No,216
2117630,1983-08-28,Yes,2012-06-05 14:56:30.743,Men,Not VIP,Yes,No,216
1039332,,Yes,2012-01-04 16:49:50.980,Women,Not VIP,Yes,No,103
1460937,,Yes,2012-03-07 15:37:40.700,Women,Not VIP,No,No,55
1044766,,Yes,2012-01-04 16:49:50.980,Women,Not VIP,No,No,215
1356059,,Yes,2012-02-21 20:25:42.803,Women,Not VIP,No,No,215
1173966,,Yes,2012-02-21 20:25:42.803,Men,Not VIP,No,No,103
1030688,1973-05-13,Yes,2012-01-04 16:49:50.980,Women,Not VIP,No,No,215
